DispNum3,DispNum4_A,StDay_A,StMon_A,StYear_A,EndDay_A,EndMon_A,EndYear_A,Outcome,Settle,Fatality_A,FatalPre,MaxDur,MinDur,HiAct_A,HostLev_A,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version_A,DispNum4_B,StAbb,ccode,StDay_B,StMon_B,StYear_B,EndDay_B,EndMon_B,EndYear_B,SideA,RevState,RevType1,RevType2,Fatality_B,FataPre,HiAct_B,HostLev_B,Orig,Version_B,Stalemate
2891,nan,17.0,10,1966,17.0,10,1966,5.0,3.0,1.0,nan,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,CHN,710,17.0,10,1966,17.0,10,1966,1,1,3,nan,1.0,nan,16,4,1,4.01,1
2891,nan,17.0,10,1966,17.0,10,1966,5.0,3.0,1.0,nan,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,TAW,713,17.0,10,1966,17.0,10,1966,0,1,3,nan,1.0,nan,16,4,1,4.01,1
2892,nan,6.0,2,1963,9.0,1,1966,5.0,3.0,nan,nan,1069,1069,17,4,1,1,1,0,0,0.0,0,4.01,nan,TAW,713,6.0,2,1963,9.0,1,1966,0,1,3,nan,nan,nan,17,4,1,4.01,1
2892,nan,6.0,2,1963,9.0,1,1966,5.0,3.0,nan,nan,1069,1069,17,4,1,1,1,0,0,0.0,0,4.01,nan,CHN,710,6.0,2,1963,9.0,1,1966,1,1,3,nan,nan,nan,17,4,1,4.01,1
2893,nan,3.0,12,1963,3.0,12,1963,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,3.0,12,1963,3.0,12,1963,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2893,nan,3.0,12,1963,3.0,12,1963,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,3.0,12,1963,3.0,12,1963,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2894,nan,17.0,11,1963,17.0,11,1963,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,17.0,11,1963,17.0,11,1963,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2894,nan,17.0,11,1963,17.0,11,1963,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,INS,850,17.0,11,1963,17.0,11,1963,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2895,nan,27.0,9,1963,27.0,9,1963,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,27.0,9,1963,27.0,9,1963,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2895,nan,27.0,9,1963,27.0,9,1963,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,ROK,732,27.0,9,1963,27.0,9,1963,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2896,nan,27.0,8,1963,27.0,8,1963,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,FIN,375,27.0,8,1963,27.0,8,1963,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2896,nan,27.0,8,1963,27.0,8,1963,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,27.0,8,1963,27.0,8,1963,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2897,nan,21.0,11,1963,21.0,11,1963,5.0,3.0,nan,nan,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,IRN,630,21.0,11,1963,21.0,11,1963,0,0,0,nan,nan,nan,0,1,1,4.01,1
2897,nan,21.0,11,1963,21.0,11,1963,5.0,3.0,nan,nan,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,21.0,11,1963,21.0,11,1963,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2898,nan,4.0,10,1963,4.0,10,1963,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GFR,260,4.0,10,1963,4.0,10,1963,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2898,nan,4.0,10,1963,4.0,10,1963,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,CZE,315,4.0,10,1963,4.0,10,1963,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2899,nan,15.0,3,1963,15.0,3,1963,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01,nan,USA,2,15.0,3,1963,15.0,3,1963,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2899,nan,15.0,3,1963,15.0,3,1963,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01,nan,USR,365,15.0,3,1963,15.0,3,1963,1,0,0,nan,0.0,0.0,12,3,1,4.01,1
2900,nan,30.0,11,1964,30.0,11,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,30.0,11,1964,30.0,11,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2900,nan,30.0,11,1964,30.0,11,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,CHN,710,30.0,11,1964,30.0,11,1964,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2901,nan,17.0,7,1964,17.0,7,1964,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,17.0,7,1964,17.0,7,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2901,nan,17.0,7,1964,17.0,7,1964,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,17.0,7,1964,17.0,7,1964,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2902,nan,19.0,11,1964,19.0,11,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,2,0,0,0.0,0,4.01,nan,GFR,260,19.0,11,1964,19.0,11,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2902,nan,19.0,11,1964,19.0,11,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,2,0,0,0.0,0,4.01,nan,DEN,390,19.0,11,1964,19.0,11,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2902,nan,19.0,11,1964,19.0,11,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,2,0,0,0.0,0,4.01,nan,POL,290,19.0,11,1964,19.0,11,1964,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2903,nan,21.0,9,1964,21.0,9,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,21.0,9,1964,21.0,9,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2903,nan,21.0,9,1964,21.0,9,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,21.0,9,1964,21.0,9,1964,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2904,nan,30.0,3,1964,30.0,3,1964,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,MAL,820,30.0,3,1964,30.0,3,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2904,nan,30.0,3,1964,30.0,3,1964,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,INS,850,30.0,3,1964,30.0,3,1964,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2905,nan,29.0,1,1964,29.0,1,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,29.0,1,1964,29.0,1,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2905,nan,29.0,1,1964,29.0,1,1964,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,ROK,732,29.0,1,1964,29.0,1,1964,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2906,nan,19.0,12,1964,19.0,12,1964,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,19.0,12,1964,19.0,12,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2906,nan,19.0,12,1964,19.0,12,1964,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,EGY,651,19.0,12,1964,19.0,12,1964,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2907,nan,24.0,9,1964,24.0,9,1964,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01,nan,SWD,380,24.0,9,1964,24.0,9,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2907,nan,24.0,9,1964,24.0,9,1964,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01,nan,USR,365,24.0,9,1964,24.0,9,1964,1,1,2,nan,0.0,0.0,12,3,1,4.01,1
2908,nan,11.0,9,1964,16.0,9,1964,5.0,3.0,0.0,0.0,6,6,12,3,0,1,1,0,0,0.0,0,4.01,nan,GFR,260,11.0,9,1964,16.0,9,1964,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2908,nan,11.0,9,1964,16.0,9,1964,5.0,3.0,0.0,0.0,6,6,12,3,0,1,1,0,0,0.0,0,4.01,nan,USR,365,11.0,9,1964,16.0,9,1964,1,1,2,nan,0.0,0.0,12,3,1,4.01,1
2909,nan,28.0,1,1964,10.0,3,1964,5.0,3.0,nan,nan,43,43,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,28.0,1,1964,10.0,3,1964,0,0,0,nan,nan,nan,0,1,1,4.01,1
2909,nan,28.0,1,1964,10.0,3,1964,5.0,3.0,nan,nan,43,43,16,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,28.0,1,1964,10.0,3,1964,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2910,nan,12.0,6,1965,12.0,6,1965,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,USR,365,12.0,6,1965,12.0,6,1965,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2910,nan,12.0,6,1965,12.0,6,1965,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,USA,2,12.0,6,1965,12.0,6,1965,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
2911,nan,27.0,10,1965,27.0,10,1965,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,27.0,10,1965,27.0,10,1965,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2911,nan,27.0,10,1965,27.0,10,1965,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,27.0,10,1965,27.0,10,1965,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2912,nan,25.0,4,1965,25.0,4,1965,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,TAW,713,25.0,4,1965,25.0,4,1965,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2912,nan,25.0,4,1965,25.0,4,1965,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,RVN,817,25.0,4,1965,25.0,4,1965,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2913,nan,5.0,3,1965,5.0,3,1965,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,MAL,820,5.0,3,1965,5.0,3,1965,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2913,nan,5.0,3,1965,5.0,3,1965,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,INS,850,5.0,3,1965,5.0,3,1965,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2914,nan,11.0,1,1965,14.0,1,1965,5.0,3.0,0.0,0.0,4,4,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,11.0,1,1965,14.0,1,1965,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2914,nan,11.0,1,1965,14.0,1,1965,5.0,3.0,0.0,0.0,4,4,15,4,0,1,1,0,0,0.0,0,4.01,nan,INS,850,11.0,1,1965,14.0,1,1965,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2915,nan,28.0,5,1965,28.0,5,1965,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,28.0,5,1965,28.0,5,1965,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2915,nan,28.0,5,1965,28.0,5,1965,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01,nan,USR,365,28.0,5,1965,28.0,5,1965,1,0,0,nan,0.0,0.0,12,3,1,4.01,1
2916,nan,28.0,4,1965,2.0,5,1965,5.0,3.0,0.0,0.0,5,5,16,4,1,1,1,0,0,0.0,0,4.01,nan,USA,2,28.0,4,1965,2.0,5,1965,0,0,0,nan,0.0,0.0,1,2,1,4.01,1
2916,nan,28.0,4,1965,2.0,5,1965,5.0,3.0,0.0,0.0,5,5,16,4,1,1,1,0,0,0.0,0,4.01,nan,PRK,731,28.0,4,1965,2.0,5,1965,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2917,nan,4.0,4,1965,5.0,4,1965,7.0,3.0,0.0,0.0,2,2,15,4,0,1,1,0,0,0.0,0,4.01,nan,SPN,230,4.0,4,1965,5.0,4,1965,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
2917,nan,4.0,4,1965,5.0,4,1965,7.0,3.0,0.0,0.0,2,2,15,4,0,1,1,0,0,0.0,0,4.01,nan,ISR,666,4.0,4,1965,5.0,4,1965,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
2918,nan,25.0,4,1966,25.0,4,1966,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,25.0,4,1966,25.0,4,1966,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2918,nan,25.0,4,1966,25.0,4,1966,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,INS,850,25.0,4,1966,25.0,4,1966,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2919,nan,14.0,3,1966,14.0,3,1966,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,14.0,3,1966,14.0,3,1966,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2919,nan,14.0,3,1966,14.0,3,1966,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,ROK,732,14.0,3,1966,14.0,3,1966,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2920,nan,22.0,1,1966,22.0,1,1966,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,ROK,732,22.0,1,1966,22.0,1,1966,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2920,nan,22.0,1,1966,22.0,1,1966,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,CHN,710,22.0,1,1966,22.0,1,1966,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2921,nan,15.0,7,1966,15.0,7,1966,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,15.0,7,1966,15.0,7,1966,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2921,nan,15.0,7,1966,15.0,7,1966,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,15.0,7,1966,15.0,7,1966,1,0,0,nan,0.0,0.0,16,4,1,4.01,1
2922,nan,17.0,6,1968,17.0,6,1968,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,17.0,6,1968,17.0,6,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2922,nan,17.0,6,1968,17.0,6,1968,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,VEN,101,17.0,6,1968,17.0,6,1968,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2923,nan,4.0,5,1968,18.0,5,1968,7.0,1.0,0.0,0.0,15,15,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,4.0,5,1968,18.0,5,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
2923,nan,4.0,5,1968,18.0,5,1968,7.0,1.0,0.0,0.0,15,15,15,4,0,1,1,0,0,0.0,0,4.01,nan,BRA,140,4.0,5,1968,18.0,5,1968,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
2924,nan,13.0,2,1968,13.0,2,1968,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,EGY,651,13.0,2,1968,13.0,2,1968,0,1,2,nan,0.0,0.0,0,1,1,4.01,1
2924,nan,13.0,2,1968,13.0,2,1968,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,USA,2,13.0,2,1968,13.0,2,1968,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
2925,nan,28.0,9,1968,8.0,11,1968,5.0,3.0,0.0,0.0,42,42,15,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,28.0,9,1968,8.0,11,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2925,nan,28.0,9,1968,8.0,11,1968,5.0,3.0,0.0,0.0,42,42,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,28.0,9,1968,8.0,11,1968,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2926,nan,30.0,6,1968,17.0,11,1968,7.0,3.0,0.0,0.0,141,141,15,4,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,30.0,6,1968,17.0,11,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
2926,nan,30.0,6,1968,17.0,11,1968,7.0,3.0,0.0,0.0,141,141,15,4,0,1,1,0,0,0.0,0,4.01,nan,CHN,710,30.0,6,1968,17.0,11,1968,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
2927,nan,22.0,6,1968,22.0,6,1968,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,22.0,6,1968,22.0,6,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2927,nan,22.0,6,1968,22.0,6,1968,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,ARG,160,22.0,6,1968,22.0,6,1968,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2928,nan,30.0,6,1968,2.0,7,1968,7.0,3.0,0.0,0.0,3,3,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,30.0,6,1968,2.0,7,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
2928,nan,30.0,6,1968,2.0,7,1968,7.0,3.0,0.0,0.0,3,3,16,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,30.0,6,1968,2.0,7,1968,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
2929,nan,5.0,10,1965,23.0,11,1967,5.0,3.0,0.0,0.0,780,780,16,4,0,1,1,0,0,0.0,0,4.01,nan,CHN,710,5.0,10,1965,23.0,11,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2929,nan,5.0,10,1965,23.0,11,1967,5.0,3.0,0.0,0.0,780,780,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,5.0,10,1965,23.0,11,1967,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2930,nan,10.0,5,1967,17.0,5,1967,5.0,3.0,0.0,0.0,8,8,16,4,0,1,3,0,0,0.0,0,4.01,nan,USA,2,10.0,5,1967,17.0,5,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2930,nan,10.0,5,1967,17.0,5,1967,5.0,3.0,0.0,0.0,8,8,16,4,0,1,3,0,0,0.0,0,4.01,nan,ROK,732,10.0,5,1967,17.0,5,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2930,nan,10.0,5,1967,17.0,5,1967,5.0,3.0,0.0,0.0,8,8,16,4,0,1,3,0,0,0.0,0,4.01,nan,JPN,740,10.0,5,1967,17.0,5,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2930,nan,10.0,5,1967,17.0,5,1967,5.0,3.0,0.0,0.0,8,8,16,4,0,1,3,0,0,0.0,0,4.01,nan,USR,365,10.0,5,1967,17.0,5,1967,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2931,nan,28.0,4,1967,28.0,4,1967,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,USR,365,28.0,4,1967,28.0,4,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2931,nan,28.0,4,1967,28.0,4,1967,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,USA,2,28.0,4,1967,28.0,4,1967,1,1,2,nan,0.0,0.0,7,3,1,4.01,1
2932,nan,12.0,10,1967,12.0,10,1967,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GFR,260,12.0,10,1967,12.0,10,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2932,nan,12.0,10,1967,12.0,10,1967,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GDR,265,12.0,10,1967,12.0,10,1967,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2933,nan,30.0,4,1967,30.0,4,1967,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,30.0,4,1967,30.0,4,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2933,nan,30.0,4,1967,30.0,4,1967,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,30.0,4,1967,30.0,4,1967,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2934,nan,2.0,3,1967,22.0,3,1967,5.0,3.0,0.0,0.0,21,21,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,2.0,3,1967,22.0,3,1967,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2934,nan,2.0,3,1967,22.0,3,1967,5.0,3.0,0.0,0.0,21,21,15,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,2.0,3,1967,22.0,3,1967,1,1,2,nan,0.0,0.0,15,4,1,4.01,1
2935,nan,8.0,9,1967,8.0,9,1967,5.0,3.0,nan,nan,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,TAW,713,8.0,9,1967,8.0,9,1967,1,1,3,nan,nan,nan,12,3,1,4.01,1
2935,nan,8.0,9,1967,8.0,9,1967,5.0,3.0,nan,nan,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,CHN,710,8.0,9,1967,8.0,9,1967,0,1,3,nan,0.0,0.0,16,4,1,4.01,1
2936,nan,19.0,9,1969,4.0,10,1969,5.0,3.0,0.0,0.0,16,16,16,4,0,1,1,0,0,0.0,0,4.01,nan,CHN,710,19.0,9,1969,4.0,10,1969,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2936,nan,19.0,9,1969,4.0,10,1969,5.0,3.0,0.0,0.0,16,16,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,19.0,9,1969,4.0,10,1969,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2937,nan,9.0,8,1969,3.0,9,1969,5.0,3.0,0.0,0.0,26,26,16,4,0,1,1,0,0,0.0,0,4.01,nan,JPN,740,9.0,8,1969,3.0,9,1969,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2937,nan,9.0,8,1969,3.0,9,1969,5.0,3.0,0.0,0.0,26,26,16,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,9.0,8,1969,3.0,9,1969,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2938,nan,4.0,2,1969,4.0,2,1969,5.0,3.0,nan,nan,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,THI,800,4.0,2,1969,4.0,2,1969,1,0,0,nan,nan,nan,17,4,1,4.01,1
2938,nan,4.0,2,1969,4.0,2,1969,5.0,3.0,nan,nan,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,CAM,811,4.0,2,1969,4.0,2,1969,0,0,0,nan,nan,nan,17,4,1,4.01,1
2939,nan,9.0,1,1969,9.0,1,1969,5.0,3.0,0.0,0.0,1,1,15,4,0,1,3,0,0,0.0,0,4.01,nan,USR,365,9.0,1,1969,9.0,1,1969,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2939,nan,9.0,1,1969,9.0,1,1969,5.0,3.0,0.0,0.0,1,1,15,4,0,1,3,0,0,0.0,0,4.01,nan,DEN,390,9.0,1,1969,9.0,1,1969,0,1,2,nan,0.0,0.0,0,1,1,4.01,1
2939,nan,9.0,1,1969,9.0,1,1969,5.0,3.0,0.0,0.0,1,1,15,4,0,1,3,0,0,0.0,0,4.01,nan,GDR,265,9.0,1,1969,9.0,1,1969,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2939,nan,9.0,1,1969,9.0,1,1969,5.0,3.0,0.0,0.0,1,1,15,4,0,1,3,0,0,0.0,0,4.01,nan,NOR,385,9.0,1,1969,9.0,1,1969,1,0,0,nan,0.0,0.0,15,4,1,4.01,1
2940,nan,20.0,11,1968,19.0,12,1968,7.0,3.0,0.0,0.0,30,30,15,4,0,1,1,0,0,0.0,0,4.01,nan,CUB,40,20.0,11,1968,19.0,12,1968,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
2940,nan,20.0,11,1968,19.0,12,1968,7.0,3.0,0.0,0.0,30,30,15,4,0,1,1,0,0,0.0,0,4.01,nan,VEN,101,20.0,11,1968,19.0,12,1968,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
2941,nan,15.0,4,1969,27.0,4,1969,5.0,3.0,2.0,nan,13,13,16,4,1,2,1,0,0,0.0,0,4.01,nan,USR,365,18.0,4,1969,27.0,4,1969,1,0,0,nan,0.0,0.0,0,1,0,4.01,1
2941,nan,15.0,4,1969,27.0,4,1969,5.0,3.0,2.0,nan,13,13,16,4,1,2,1,0,0,0.0,0,4.01,nan,PRK,731,15.0,4,1969,27.0,4,1969,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2941,nan,15.0,4,1969,27.0,4,1969,5.0,3.0,2.0,nan,13,13,16,4,1,2,1,0,0,0.0,0,4.01,nan,USA,2,15.0,4,1969,27.0,4,1969,0,1,2,nan,2.0,nan,7,3,1,4.01,1
2942,nan,15.0,11,1970,16.0,11,1970,5.0,3.0,0.0,0.0,2,2,16,4,0,1,1,0,0,0.0,0,4.01,nan,SAL,92,15.0,11,1970,16.0,11,1970,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
2942,nan,15.0,11,1970,16.0,11,1970,5.0,3.0,0.0,0.0,2,2,16,4,0,1,1,0,0,0.0,0,4.01,nan,GUA,90,15.0,11,1970,16.0,11,1970,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
2943,nan,15.0,12,1971,28.0,12,1971,7.0,3.0,0.0,0.0,14,14,15,4,1,1,1,0,0,0.0,0,4.01,nan,USA,2,15.0,12,1971,28.0,12,1971,0,1,2,nan,0.0,0.0,1,2,1,4.01,0
