,DispNum3,DispNum4,StAbb,ccode,StDay,StMon,StYear,EndDay,EndMon,EndYear,SideA,RevState,RevType1,RevType2,Fatality,FataPre,HiAct,HostLev,Orig,Version
5679,4377,10505.0,DRC,490,23.0,3,2005,23.0,3,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5680,4378,10506.0,TOG,461,26.0,4,2005,26.0,4,2005,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5681,4378,10506.0,GHA,452,26.0,4,2005,26.0,4,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5682,4379,10507.0,ERI,531,17.0,6,2005,17.0,6,2005,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5683,4379,10507.0,YEM,679,17.0,6,2005,17.0,6,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5684,4380,10508.0,CAO,471,18.0,6,2005,18.0,6,2005,1,1,1,0.0,0.0,0.0,16,4,1,4.01
5685,4380,10508.0,NIG,475,18.0,6,2005,18.0,6,2005,0,0,0,0.0,1.0,1.0,0,1,1,4.01
5686,4381,10509.0,UGA,500,29.0,9,2005,29.0,9,2005,1,1,2,0.0,0.0,0.0,4,2,1,4.01
5687,4381,10509.0,DRC,490,29.0,9,2005,29.0,9,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5688,4382,10510.0,FRN,220,18.0,10,2005,18.0,10,2005,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5689,4382,10510.0,CDI,437,18.0,10,2005,18.0,10,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5690,4383,10511.0,ETH,530,25.0,10,2005,25.0,10,2005,1,1,1,0.0,0.0,0.0,11,3,1,4.01
5691,4383,10511.0,ERI,531,25.0,10,2005,25.0,10,2005,0,0,0,0.0,0.0,0.0,11,3,1,4.01
5692,4384,10512.0,CHA,483,5.0,11,2005,17.0,8,2006,1,1,2,0.0,0.0,0.0,17,4,1,4.01
5693,4384,10512.0,SUD,625,5.0,11,2005,17.0,8,2006,0,0,0,0.0,0.0,0.0,17,4,1,4.01
5694,4385,10601.0,ETH,530,24.0,4,2006,27.0,4,2006,1,1,2,0.0,1.0,,17,4,1,4.01
5695,4385,10601.0,KEN,501,24.0,4,2006,27.0,4,2006,0,0,0,0.0,0.0,0.0,17,4,1,4.01
5696,4386,10602.0,UGA,500,28.0,4,2006,28.0,4,2006,1,1,2,0.0,1.0,1.0,17,4,1,4.01
5697,4386,10602.0,DRC,490,28.0,4,2006,28.0,4,2006,0,1,2,0.0,0.0,0.0,17,4,1,4.01
5698,4387,10603.0,ETH,530,18.0,6,2006,21.0,1,2007,1,1,3,0.0,0.0,0.0,14,4,1,4.01
5699,4387,10603.0,SOM,520,18.0,6,2006,21.0,1,2007,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5700,4388,10604.0,RWA,517,17.0,8,2006,17.0,8,2006,1,0,0,0.0,0.0,0.0,12,3,1,4.01
5701,4388,10604.0,BUI,516,17.0,8,2006,17.0,8,2006,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5702,4389,10605.0,ERI,531,16.0,10,2006,16.0,10,2006,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5703,4389,10605.0,ETH,530,16.0,10,2006,16.0,10,2006,0,1,1,0.0,0.0,0.0,0,1,1,4.01
5704,4390,10606.0,CHA,483,18.0,10,2006,9.0,4,2007,1,1,2,0.0,1.0,,17,4,1,4.01
5705,4390,10606.0,SUD,625,18.0,10,2006,9.0,4,2007,0,1,2,0.0,1.0,,17,4,1,4.01
5706,4391,10607.0,KEN,501,10.0,11,2006,10.0,11,2006,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5707,4391,10607.0,SOM,520,10.0,11,2006,10.0,11,2006,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5708,4392,10701.0,UGA,500,28.0,7,2007,19.0,12,2007,1,1,1,2.0,1.0,1.0,17,4,1,4.01
5709,4392,10701.0,DRC,490,28.0,7,2007,19.0,12,2007,0,1,1,2.0,1.0,2.0,17,4,1,4.01
5710,4393,10702.0,DRC,490,10.0,9,2007,13.0,3,2008,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5711,4393,10702.0,BUI,516,10.0,9,2007,13.0,3,2008,0,1,2,0.0,0.0,0.0,15,4,1,4.01
5712,4394,10703.0,ETH,530,26.0,12,2007,26.0,12,2007,1,1,1,0.0,0.0,0.0,17,4,1,4.01
5713,4394,10703.0,ERI,531,26.0,12,2007,26.0,12,2007,0,0,0,0.0,0.0,0.0,17,4,1,4.01
5714,4395,10704.0,CHA,483,28.0,12,2007,13.0,7,2008,1,1,2,0.0,0.0,0.0,17,4,1,4.01
5715,4395,10704.0,SUD,625,28.0,12,2007,13.0,7,2008,0,1,2,0.0,0.0,0.0,17,4,1,4.01
5716,4396,10801.0,ETH,530,12.0,2,2008,12.0,2,2008,0,0,0,0.0,0.0,0.0,17,4,1,4.01
5717,4396,10801.0,SOM,520,12.0,2,2008,12.0,2,2008,1,1,2,0.0,1.0,1.0,17,4,1,4.01
5718,4397,10802.0,USA,2,2.0,3,2008,2.0,3,2008,1,1,2,0.0,0.0,0.0,16,4,1,4.01
5719,4397,10802.0,SOM,520,2.0,3,2008,2.0,3,2008,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5720,4398,10803.0,ERI,531,18.0,4,2008,18.0,10,2008,1,0,0,0.0,1.0,,17,4,1,4.01
5721,4398,10803.0,DJI,522,18.0,4,2008,18.0,10,2008,0,0,0,0.0,1.0,2.0,17,4,1,4.01
5722,4399,10804.0,SUD,625,9.0,5,2008,8.0,7,2008,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5723,4399,10804.0,ETH,530,9.0,5,2008,8.0,7,2008,0,0,0,0.0,0.0,0.0,16,4,1,4.01
5724,4400,10805.0,KEN,501,11.0,11,2008,11.0,11,2008,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5725,4400,10805.0,SOM,520,11.0,11,2008,11.0,11,2008,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5726,4401,10806.0,ETH,530,5.0,12,2008,20.0,9,2010,1,1,2,3.0,0.0,0.0,16,4,1,4.01
5727,4401,10806.0,SOM,520,5.0,12,2008,20.0,9,2010,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5728,4402,10901.0,ANG,540,27.0,2,2009,27.0,8,2009,1,0,0,0.0,0.0,0.0,14,4,1,4.01
5729,4402,10901.0,DRC,490,27.0,2,2009,27.0,8,2009,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5730,4403,10902.0,CHA,483,15.0,5,2009,15.0,7,2009,1,1,3,0.0,1.0,,16,4,1,4.01
5731,4403,10902.0,SUD,625,15.0,5,2009,15.0,7,2009,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5732,4404,10903.0,KEN,501,20.0,6,2009,13.0,9,2009,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5733,4404,10903.0,SOM,520,20.0,6,2009,13.0,9,2009,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5734,4405,11001.0,ETH,530,3.0,1,2010,3.0,1,2010,1,1,1,0.0,1.0,10.0,17,4,1,4.01
5735,4405,11001.0,ERI,531,3.0,1,2010,3.0,1,2010,0,0,0,0.0,1.0,,17,4,1,4.01
5736,4406,11002.0,RWA,517,28.0,6,2010,28.0,6,2010,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5737,4406,11002.0,UGA,500,28.0,6,2010,28.0,6,2010,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5738,4407,11003.0,ERI,531,29.0,8,2010,1.0,9,2010,1,0,0,0.0,0.0,0.0,12,3,1,4.01
5739,4407,11003.0,YEM,679,29.0,8,2010,1.0,9,2010,0,1,2,0.0,0.0,0.0,15,4,1,4.01
5740,4408,11004.0,UGA,500,29.0,8,2010,31.0,12,2010,1,1,2,0.0,1.0,3.0,14,4,1,4.01
5741,4408,11004.0,KEN,501,29.0,8,2010,31.0,12,2010,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5742,4409,20203.0,IRN,630,22.0,2,2002,22.0,2,2002,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5743,4409,20203.0,AZE,373,22.0,2,2002,22.0,2,2002,0,0,0,0.0,0.0,0.0,7,3,1,4.01
5744,4410,20204.0,TUR,640,2.0,4,2002,3.0,4,2002,1,1,1,0.0,0.0,0.0,7,3,1,4.01
5745,4410,20204.0,CYP,352,2.0,4,2002,2.0,4,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5746,4410,20204.0,GRC,350,3.0,4,2002,3.0,4,2002,0,0,0,0.0,0.0,0.0,0,1,0,4.01
5747,4411,20205.0,RUS,365,23.0,5,2002,23.0,5,2002,1,1,2,0.0,0.0,0.0,11,3,1,4.01
5748,4411,20205.0,AZE,373,23.0,5,2002,23.0,5,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5749,4412,20206.0,MAC,343,21.0,7,2002,21.0,7,2002,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5750,4412,20206.0,ALB,339,21.0,7,2002,21.0,7,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5751,4413,20207.0,CRO,344,6.0,8,2002,6.0,8,2002,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5752,4413,20207.0,SLV,349,6.0,8,2002,6.0,8,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5753,4414,20208.0,ARM,371,9.0,8,2002,20.0,11,2010,1,1,1,0.0,2.0,,17,4,1,4.01
5754,4414,20208.0,AZE,373,9.0,8,2002,20.0,11,2010,0,0,0,0.0,2.0,,17,4,1,4.01
5755,4415,20209.0,TUR,640,11.0,8,2002,11.0,8,2002,1,1,1,0.0,0.0,0.0,7,3,1,4.01
5756,4415,20209.0,GRC,350,11.0,8,2002,11.0,8,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5757,4416,20301.0,RUS,365,3.0,2,2003,3.0,2,2003,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5758,4416,20301.0,GRG,372,3.0,2,2003,3.0,2,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5759,4417,20302.0,DEN,390,26.0,4,2003,26.0,4,2003,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5760,4417,20302.0,RUS,365,26.0,4,2003,26.0,4,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5761,4418,20303.0,IRN,630,27.0,5,2003,27.0,5,2003,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5762,4418,20303.0,AZE,373,27.0,5,2003,27.0,5,2003,0,1,2,0.0,0.0,0.0,8,3,1,4.01
5763,4419,20304.0,MLD,359,,7,2003,,1,2004,1,1,1,0.0,0.0,0.0,11,3,1,4.01
5764,4419,20304.0,UKR,369,,7,2003,,1,2004,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5765,4420,20305.0,RUS,365,20.0,9,2003,20.0,9,2003,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5766,4420,20305.0,GRG,372,20.0,9,2003,20.0,9,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5767,4421,20401.0,UZB,704,20.0,3,2004,20.0,3,2004,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5768,4421,20401.0,TAJ,702,20.0,3,2004,20.0,3,2004,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5769,4422,20402.0,GRG,372,2.0,4,2004,6.0,8,2004,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5770,4422,20402.0,RUS,365,2.0,4,2004,6.0,8,2004,0,1,2,0.0,0.0,0.0,7,3,1,4.01
5771,4423,20403.0,TUR,640,21.0,10,2004,30.0,3,2005,1,1,1,2.0,0.0,0.0,7,3,1,4.01
5772,4423,20403.0,GRC,350,21.0,10,2004,30.0,3,2005,0,1,1,2.0,0.0,0.0,7,3,1,4.01
5773,4424,20501.0,RUS,365,22.0,3,2005,29.0,9,2006,1,1,2,0.0,0.0,0.0,12,3,1,4.01
5774,4424,20501.0,GRG,372,22.0,3,2005,29.0,9,2006,0,0,0,0.0,0.0,0.0,15,4,1,4.01
5775,4425,20502.0,RUS,365,23.0,3,2005,23.0,3,2005,1,0,0,0.0,0.0,0.0,12,3,1,4.01
5776,4425,20502.0,UKR,369,23.0,3,2005,23.0,3,2005,0,0,0,0.0,0.0,0.0,7,3,1,4.01
5777,4426,20503.0,TAJ,702,23.0,3,2005,6.0,6,2005,1,0,0,0.0,0.0,0.0,8,3,1,4.01
5778,4426,20503.0,KYR,703,23.0,3,2005,6.0,6,2005,0,0,0,0.0,0.0,0.0,16,4,1,4.01
5779,4427,20504.0,TAJ,702,13.0,5,2005,2.0,11,2005,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5780,4427,20504.0,UZB,704,13.0,5,2005,2.0,11,2005,0,0,0,0.0,0.0,0.0,11,3,1,4.01
5781,4428,20505.0,KYR,703,23.0,5,2005,23.0,5,2005,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5782,4428,20505.0,UZB,704,23.0,5,2005,23.0,5,2005,0,0,0,0.0,0.0,0.0,11,3,1,4.01
5783,4429,20506.0,NOR,385,24.0,10,2005,27.0,10,2005,1,1,2,0.0,0.0,0.0,15,4,1,4.01
5784,4429,20506.0,RUS,365,24.0,10,2005,27.0,10,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5785,4430,20507.0,KYR,703,14.0,12,2005,14.0,12,2005,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5786,4430,20507.0,UZB,704,14.0,12,2005,14.0,12,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5787,4431,20601.0,GRC,350,23.0,5,2006,16.0,10,2006,1,1,1,2.0,0.0,0.0,7,3,1,4.01
5788,4431,20601.0,TUR,640,23.0,5,2006,16.0,10,2006,0,1,1,2.0,0.0,0.0,7,3,1,4.01
5789,4432,20602.0,KYR,703,30.0,6,2006,26.0,9,2006,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5790,4432,20602.0,UZB,704,30.0,6,2006,26.0,9,2006,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5791,4433,20603.0,TAJ,702,26.0,9,2006,7.0,12,2006,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5792,4433,20603.0,UZB,704,26.0,9,2006,7.0,12,2006,0,0,0,0.0,0.0,0.0,12,3,1,4.01
5793,4434,20604.0,ARM,371,11.0,10,2006,11.0,10,2006,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5794,4434,20604.0,TUR,640,11.0,10,2006,11.0,10,2006,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5795,4435,20701.0,TUR,640,12.0,5,2007,24.0,7,2007,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5796,4435,20701.0,GRC,350,12.0,5,2007,24.0,7,2007,0,0,0,0.0,0.0,0.0,7,3,1,4.01
5797,4436,20702.0,RUS,365,6.0,8,2007,24.0,9,2010,1,1,2,0.0,2.0,,17,4,1,4.01
5798,4436,20702.0,GRG,372,6.0,8,2007,24.0,9,2010,0,1,2,0.0,3.0,,17,4,1,4.01
5799,4437,20703.0,RUS,365,27.0,12,2007,16.0,2,2008,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5800,4437,20703.0,FIN,375,27.0,12,2007,16.0,2,2008,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5801,4438,20801.0,RUS,365,15.0,4,2008,15.0,4,2008,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5802,4438,20801.0,UKR,369,15.0,4,2008,15.0,4,2008,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5803,4439,20802.0,BUL,355,17.0,4,2008,17.0,4,2008,1,1,2,0.0,0.0,0.0,16,4,1,4.01
5804,4439,20802.0,TUR,640,17.0,4,2008,17.0,4,2008,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5805,4440,20803.0,RUS,365,14.0,7,2008,14.0,7,2008,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5806,4440,20803.0,NOR,385,14.0,7,2008,14.0,7,2008,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5807,4441,20901.0,UKR,369,9.0,4,2009,9.0,4,2009,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5808,4441,20901.0,MLD,359,9.0,4,2009,9.0,4,2009,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5809,4442,21001.0,KYR,703,17.0,1,2010,12.0,6,2010,1,0,0,0.0,0.0,0.0,17,4,1,4.01
5810,4442,21001.0,UZB,704,17.0,1,2010,12.0,6,2010,0,0,0,0.0,0.0,0.0,17,4,1,4.01
5811,4443,21002.0,TUR,640,8.0,6,2010,8.0,6,2010,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5812,4443,21002.0,GRC,350,8.0,6,2010,8.0,6,2010,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5813,4444,30202.0,TAW,713,15.0,4,2002,3.0,11,2002,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5814,4444,30202.0,CHN,710,15.0,4,2002,3.0,11,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5815,4445,30203.0,CHN,710,8.0,5,2002,8.0,5,2002,1,1,2,0.0,0.0,0.0,12,3,1,4.01
5816,4445,30203.0,JPN,740,8.0,5,2002,8.0,5,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5817,4446,30204.0,CHN,710,8.0,6,2002,13.0,6,2002,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5818,4446,30204.0,DRV,816,8.0,6,2002,13.0,6,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5819,4447,30205.0,CHN,710,13.0,6,2002,13.0,6,2002,1,1,2,0.0,0.0,0.0,12,3,1,4.01
5820,4447,30205.0,ROK,732,13.0,6,2002,13.0,6,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5821,4448,30206.0,PHI,840,16.0,7,2002,19.0,7,2002,1,1,2,0.0,0.0,0.0,15,4,1,4.01
5822,4448,30206.0,CHN,710,16.0,7,2002,19.0,7,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5823,4449,30207.0,JPN,740,4.0,9,2002,4.0,9,2002,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5824,4449,30207.0,PRK,731,4.0,9,2002,4.0,9,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5825,4450,30208.0,CHN,710,19.0,9,2002,19.0,9,2002,1,0,1,2.0,0.0,0.0,7,3,1,4.01
5826,4450,30208.0,USA,2,19.0,9,2002,19.0,9,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5827,4451,30209.0,USA,2,10.0,12,2002,11.0,12,2002,1,0,0,0.0,0.0,0.0,15,4,1,4.01
5828,4451,30209.0,SPN,230,10.0,12,2002,11.0,12,2002,1,0,0,0.0,0.0,0.0,15,4,1,4.01
5829,4451,30209.0,PRK,731,10.0,12,2002,11.0,12,2002,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5830,4452,30301.0,INS,850,2.0,1,2003,2.0,1,2003,1,1,2,0.0,0.0,0.0,16,4,1,4.01
5831,4452,30301.0,PNG,910,2.0,1,2003,2.0,1,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5832,4453,30302.0,INS,850,27.0,1,2003,27.0,1,2003,1,1,2,0.0,0.0,0.0,16,4,1,4.01
5833,4453,30302.0,PHI,840,27.0,1,2003,27.0,1,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5834,4454,30303.0,JPN,740,13.0,2,2003,13.0,2,2003,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5835,4454,30303.0,TAW,713,13.0,2,2003,13.0,2,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5836,4455,30304.0,USA,2,21.0,2,2003,23.0,9,2003,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5837,4455,30304.0,PRK,731,21.0,2,2003,23.0,9,2003,0,1,2,0.0,0.0,0.0,7,3,1,4.01
5838,4456,30305.0,JPN,740,7.0,3,2003,11.0,6,2003,1,1,2,0.0,0.0,0.0,15,4,1,4.01
5839,4456,30305.0,PRK,731,7.0,3,2003,11.0,6,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5840,4457,30306.0,JPN,740,23.0,6,2003,27.0,3,2004,1,1,2,0.0,0.0,0.0,15,4,1,4.01
5841,4457,30306.0,CHN,710,23.0,6,2003,27.0,3,2004,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5842,4458,30307.0,CHN,710,26.0,6,2003,26.0,6,2003,1,0,0,0.0,0.0,0.0,12,3,1,4.01
5843,4458,30307.0,IND,750,26.0,6,2003,26.0,6,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5844,4459,30308.0,SPN,230,1.0,7,2003,4.0,7,2003,1,0,0,0.0,0.0,0.0,15,4,1,4.01
5845,4459,30308.0,ROK,732,1.0,7,2003,4.0,7,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5846,4460,30309.0,USA,2,3.0,7,2003,3.0,7,2003,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5847,4460,30309.0,INS,850,3.0,7,2003,3.0,7,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5848,4461,30310.0,TAW,713,30.0,7,2003,30.0,7,2003,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5849,4461,30310.0,PHI,840,30.0,7,2003,30.0,7,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5850,4462,30311.0,TAW,713,6.0,8,2003,4.0,5,2004,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5851,4462,30311.0,CHN,710,6.0,8,2003,4.0,5,2004,0,1,2,0.0,0.0,0.0,7,3,1,4.01
5852,4463,30312.0,CHN,710,15.0,9,2003,15.0,9,2003,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5853,4463,30312.0,PRK,731,15.0,9,2003,15.0,9,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5854,4464,30313.0,DRV,816,23.0,9,2003,23.0,9,2003,1,1,2,0.0,0.0,0.0,16,4,1,4.01
5855,4464,30313.0,CHN,710,23.0,9,2003,23.0,9,2003,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5856,4465,30401.0,USA,2,30.0,4,2004,30.0,11,2004,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5857,4465,30401.0,PRK,731,30.0,4,2004,30.0,11,2004,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5858,4466,30402.0,CHN,710,30.0,9,2004,30.0,9,2004,1,0,0,0.0,0.0,0.0,11,3,1,4.01
5859,4466,30402.0,PRK,731,30.0,9,2004,30.0,9,2004,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5860,4467,30403.0,CHN,710,10.0,11,2004,10.0,11,2004,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5861,4467,30403.0,JPN,740,10.0,11,2004,10.0,11,2004,0,0,0,0.0,0.0,0.0,8,3,1,4.01
5862,4468,30501.0,JPN,740,8.0,3,2005,7.0,7,2005,1,1,1,0.0,0.0,0.0,7,3,1,4.01
5863,4468,30501.0,ROK,732,8.0,3,2005,7.0,7,2005,0,0,0,0.0,0.0,0.0,7,3,1,4.01
5864,4469,30502.0,TAW,713,24.0,5,2005,24.0,5,2005,1,1,2,0.0,0.0,0.0,1,2,1,4.01
5865,4469,30502.0,CHN,710,24.0,5,2005,24.0,5,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5866,4470,30503.0,TAW,713,15.0,6,2005,10.0,7,2005,1,1,2,1.0,0.0,0.0,7,3,1,4.01
5867,4470,30503.0,JPN,740,15.0,6,2005,10.0,7,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5868,4471,30504.0,INS,850,23.0,8,2005,26.0,8,2005,1,0,0,0.0,0.0,0.0,15,4,1,4.01
5869,4471,30504.0,CRO,344,23.0,8,2005,26.0,8,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5870,4472,30505.0,CHN,710,9.0,9,2005,11.0,11,2005,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5871,4472,30505.0,JPN,740,9.0,9,2005,11.0,11,2005,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5872,4473,30506.0,PRK,731,28.0,10,2005,13.0,11,2005,1,1,2,0.0,0.0,0.0,17,4,1,4.01
5873,4473,30506.0,ROK,732,28.0,10,2005,13.0,11,2005,0,0,0,0.0,0.0,0.0,17,4,1,4.01
5874,4474,30507.0,CHN,710,,11,2005,,5,2006,1,1,1,0.0,0.0,0.0,14,4,1,4.01
5875,4474,30507.0,BHU,760,,11,2005,,5,2006,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5876,4475,30601.0,RUS,365,25.0,1,2006,25.0,1,2006,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5877,4475,30601.0,JPN,740,25.0,1,2006,25.0,1,2006,0,0,0,0.0,0.0,0.0,7,3,1,4.01
5878,4476,30602.0,ROK,732,19.0,4,2006,19.0,4,2006,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5879,4476,30602.0,JPN,740,19.0,4,2006,19.0,4,2006,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5880,4477,30603.0,RUS,365,16.0,8,2006,16.0,8,2006,1,1,2,0.0,0.0,0.0,16,4,1,4.01
5881,4477,30603.0,JPN,740,16.0,8,2006,16.0,8,2006,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5882,4478,30701.0,CHN,710,28.0,4,2007,27.0,5,2007,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5883,4478,30701.0,TAW,713,28.0,4,2007,27.0,5,2007,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5884,4478,30701.0,JPN,740,28.0,4,2007,27.0,5,2007,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5885,4479,30702.0,PRK,731,21.0,6,2007,21.0,6,2007,1,1,2,0.0,0.0,0.0,1,2,1,4.01
5886,4479,30702.0,ROK,732,21.0,6,2007,21.0,6,2007,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5887,4480,30801.0,RUS,365,9.0,2,2008,9.0,2,2008,1,0,0,0.0,0.0,0.0,7,3,1,4.01
5888,4480,30801.0,JPN,740,9.0,2,2008,9.0,2,2008,0,0,0,0.0,0.0,0.0,7,3,1,4.01
5889,4481,30802.0,PRK,731,6.0,5,2008,22.0,6,2008,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5890,4481,30802.0,ROK,732,6.0,5,2008,22.0,6,2008,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5891,4482,30803.0,TAW,713,16.0,6,2008,16.0,6,2008,1,1,2,0.0,0.0,0.0,7,3,1,4.01
5892,4482,30803.0,JPN,740,16.0,6,2008,16.0,6,2008,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5893,4483,30901.0,ROK,732,17.0,1,2009,23.0,12,2010,1,1,2,0.0,2.0,48.0,17,4,1,4.01
5894,4483,30901.0,PRK,731,17.0,1,2009,23.0,12,2010,0,1,2,0.0,0.0,0.0,17,4,1,4.01
5895,4483,30901.0,USA,2,25.0,7,2010,26.0,11,2010,1,1,2,0.0,0.0,0.0,7,3,0,4.01
5896,4484,30902.0,RUS,365,30.0,1,2009,30.0,1,2009,1,1,2,0.0,0.0,0.0,16,4,1,4.01
5897,4484,30902.0,JPN,740,30.0,1,2009,30.0,1,2009,0,0,0,0.0,0.0,0.0,0,1,1,4.01
5898,4485,30903.0,RUS,365,19.0,2,2009,19.0,2,2009,1,0,0,0.0,0.0,0.0,16,4,1,4.01
5899,4485,30903.0,CHN,710,19.0,2,2009,19.0,2,2009,0,0,0,0.0,0.0,0.0,0,1,1,4.01
